ID,Date,Customer,Gender,City,Sales_Rep,Store,Supervisor,Manager,Product,Category,Price,Cost,Qty,Total_Sales,COGS,Gross_Profit,Column2,Month
88065566469,44047,Clint Q Strayhorn,Male,Sherrill,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Oliver Cromwell,Alcoholic,52,49,15,780,735,45,8,Sept
88065566470,44048,Gertrud B Glidden,Female,Syracuse,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Degrees Vodka,Alcoholic,14,11,3,42,33,9,8,Sept
88065566471,44052,Eldridge B Bose,Male,Troy,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,St. Amdr Cabernet,Alcoholic,6,3,6,36,18,18,8,Sept
88065566472,44051,Lianne M Sweeney,Female,Olean,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Nake Turtle,Alcoholic,13,10,10,130,100,30,8,Sept
88065566473,44051,Tonja E Lenahan,Female,Peekskill,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Gallo XO,Alcoholic,15,12,11,165,132,33,8,Sept
88065566474,44052,Nathan V Avendano,Male,Port Jervis,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Cazadores Tequila,Alcoholic,20,17,3,60,51,9,8,Sept
88065566475,44053,Jamison U Crutchfield,Male,Kingston,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Benchmark Bourbon,Alcoholic,12,9,1,12,9,3,8,Sept
88065566476,44054,Dottie D Hagaman,Female,Little Falls,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Janie Stewart,Alcoholic,16,13,1,16,13,3,8,Sept
88065566477,44055,Myron V Elsea,Male,Lockport,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Speyburn Bradan,Alcoholic,20,17,1,20,17,3,8,Sept
88065566478,44056,Rubin E Confer,Male,Long Beach,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Uv Blue,Alcoholic,12,9,3,36,27,9,8,Sept
88065566479,44057,Lavada W Maldanado,Female,Middletown,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Burnett's,Alcoholic,10,7,4,40,28,12,8,Sept
88065566480,44058,Tony E Keough,Female,Glens Falls,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Smirnoff,Alcoholic,15,12,5,75,60,15,8,Sept
88065566481,44062,Dulce E Grizzard,Female,Hornell ,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Fireball,Alcoholic,15,12,6,90,72,18,8,Sept
88065566482,44061,Devin U Hales,Male,Hudson,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Jose Cuervo,Alcoholic,20,17,7,140,119,21,8,Sept
88065566483,44061,Leif Y Harness,Male,Johnstown,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Agavales,Alcoholic,12,9,11,132,99,33,8,Sept
88065566484,44062,Orval Q Olinger,Male,Kingston,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Pinnacle,Alcoholic,13,10,2,26,20,6,8,Sept
88065566485,44063,Reanna I Hampton,Female,Port Jervis,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Bacardi Rum,Alcoholic,15,12,3,45,36,9,8,Sept
88065566486,44064,Micaela N Buker,Female,New York,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Suedka,Alcoholic,14,11,5,70,55,15,8,Sept
88065566487,44065,Carmelia E Bergeron,Female,Little Falls,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Apple Beer,Alcoholic,30,27,2,60,54,6,8,Sept
88065566488,44066,Elvis J Stroh,Male,Middletown,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Birch Beer,Alcoholic,16,13,1,16,13,3,8,Sept
88065566489,44067,Bud L Lofgren,Male,Mount,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Boost,Non Alcoholic,9,6,6,54,36,18,8,Sept
88065566490,44068,Conrad R Saito,Male,New York,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Cel Ray,Non Alcoholic,5,2,9,45,18,27,8,Sept
88065566491,44072,Dorothy Q Gard,Female,Salamanca,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Cheerwine,Non Alcoholic,18,15,10,180,150,30,8,Sept
88065566492,44071,Jayme B Shimer,Female,Springs,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Chicory Coffee,Non Alcoholic,10,7,3,30,21,9,8,Sept
88065566493,44071,Clint Q Strayhorn,Male,Sherrill,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Coffee Milk,Non Alcoholic,20,17,4,80,68,12,8,Sept
88065566494,44072,Gertrud B Glidden,Female,Syracuse,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Date Shake,Non Alcoholic,70,67,5,350,335,15,8,Sept
88065566495,44073,Eldridge B Bose,Male,Troy,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Dr. Enuf,Non Alcoholic,15,12,6,90,72,18,8,Sept
88065566496,44074,Lianne M Sweeney,Female,Olean,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Dr. Nut,Non Alcoholic,12,9,3,36,27,9,8,Sept
88065566497,44075,Tonja E Lenahan,Female,Peekskill,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Egg Cream,Non Alcoholic,18,15,7,126,105,21,9,August
88065566498,44076,Nathan V Avendano,Male,Port Jervis,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Faygo,Non Alcoholic,23,20,5,115,100,15,9,August
88065566499,44077,Jamison U Crutchfield,Male,Kingston,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Green River,Non Alcoholic,9,6,8,72,48,24,9,August
88065566500,44078,Dottie D Hagaman,Female,Little Falls,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Ironport,Non Alcoholic,18,15,9,162,135,27,9,August
88065566501,44079,Lynwood Q Durfee,Male,Johnstown,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Oliver Cromwell,Alcoholic,52,49,2,104,98,6,9,August
88065566502,44083,Dong B Sturdevant,Male,Kingston,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Boost,Non Alcoholic,9,6,5,45,30,15,9,August
88065566503,44082,Mandy W Lavalley,Female,Little Falls,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Cel Ray,Non Alcoholic,5,2,7,35,14,21,9,August
88065566504,44082,Kris L Bice,Male,Lockport,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Degrees Vodka,Alcoholic,14,11,7,98,77,21,9,August
88065566505,44083,Windy A Dudek,Female,Long Beach,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,St. Amdr Cabernet,Alcoholic,6,3,15,90,45,45,9,August
88065566506,44084,Reinaldo G Castellanos,Male,Middletown,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Chicory Coffee,Non Alcoholic,10,7,3,30,21,9,9,August
88065566507,44085,Astrid R Marinelli,Female,Mount,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Nake Turtle,Alcoholic,13,10,6,78,60,18,9,August
88065566508,44086,Kendrick C Burchette,Male,New York,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Coffee Milk,Non Alcoholic,20,17,10,200,170,30,9,August
88065566509,44087,Dale E Childers,Female,Newburgh,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Gallo XO,Alcoholic,15,12,11,165,132,33,9,August
88065566510,44088,Reed O Vella,Male,Olean,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Cazadores Tequila,Alcoholic,20,17,3,60,51,9,9,August
88065566511,44089,Margarito O Retana,Male,Peekskill,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Benchmark Bourbon,Alcoholic,12,9,1,12,9,3,9,August
88065566512,44093,Mervin E Goering,Male,Port Jervis,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Janie Stewart,Alcoholic,16,13,1,16,13,3,9,August
88065566513,44092,Novella B Osman,Female,Poughkeepsie,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Date Shake,Non Alcoholic,70,67,1,70,67,3,9,August
88065566514,44092,Windy S Pharr,Female,Rye ,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Dr. Enuf,Non Alcoholic,15,12,3,45,36,9,9,August
88065566515,44093,Josette R Betancourt,Female,Rome,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Janie Stewart,Alcoholic,16,13,4,64,52,12,9,August
88065566516,44094,Aileen F Hiltz,Female,Rochester,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Speyburn Bradan,Alcoholic,20,17,5,100,85,15,9,August
88065566517,44095,Tonia X Silvis,Female,Salamanca,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Uv Blue,Alcoholic,12,9,6,72,54,18,9,August
88065566518,44096,Bonny S Poor,Female,Springs,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Dr. Nut,Non Alcoholic,12,9,7,84,63,21,9,August
88065566519,44097,Randal J Kahle,Male,Sherrill,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Egg Cream,Non Alcoholic,18,15,11,198,165,33,9,August
88065566520,44098,Sylvester M Harmer,Male,Syracuse,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Burnett's,Alcoholic,10,7,2,20,14,6,9,August
88065566521,44099,Britt P Shivers,Male,Troy,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Smirnoff,Alcoholic,15,12,3,45,36,9,9,August
88065566522,44103,Clarence J Hinkson,Male,Watertown,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Fireball,Alcoholic,15,12,5,75,60,15,9,August
88065566523,44102,Vaughn N Garica,Male,Watervliet,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Faygo,Non Alcoholic,23,20,2,46,40,6,9,August
88065566524,44102,Georgiann C Harrell,Female,Yakers,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Green River,Non Alcoholic,9,6,1,9,6,3,9,August
88065566525,44103,Candelaria Q Zajicek,Female,New York,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Ironport,Non Alcoholic,18,15,6,108,90,18,9,August
88065566526,44104,Nathan V Avendano,Male,Port Jervis,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Suedka,Alcoholic,14,11,9,126,99,27,9,August
88065566527,44094,Jamison U Crutchfield,Male,Kingston,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,Apple Beer,Alcoholic,30,27,10,300,270,30,9,August
88065566528,44095,Dottie D Hagaman,Female,Little Falls,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Birch Beer,Alcoholic,16,13,3,48,39,9,9,August
88065566529,44096,Lynwood Q Durfee,Male,Johnstown,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Amir Yusha,Oliver Cromwell,Alcoholic,52,49,4,208,196,12,9,August
88065566530,44097,Dong B Sturdevant,Male,Kingston,Antone E Angel,Fenard Store,Jeremiah E Isler,Amir Yusha,Degrees Vodka,Alcoholic,14,11,5,70,55,15,9,August
88065566531,44098,Mandy W Lavalley,Female,Little Falls,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,St. Amdr Cabernet,Alcoholic,6,3,6,36,18,18,9,August
88065566532,44099,Kris L Bice,Male,Lockport,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Nake Turtle,Alcoholic,13,10,3,39,30,9,9,August
88065566533,44103,Windy A Dudek,Female,Long Beach,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Amir Yusha,Gallo XO,Alcoholic,15,12,7,105,84,21,9,August
88065566534,44102,Reinaldo G Castellanos,Male,Middletown,Antone E Angel,Fenard Store,Jeremiah E Isler,Amir Yusha,Cazadores Tequila,Alcoholic,20,17,5,100,85,15,9,August
88065566535,44102,Astrid R Marinelli,Female,Mount,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,Benchmark Bourbon,Alcoholic,12,9,8,96,72,24,9,August
88065566536,44103,Kendrick C Burchette,Male,New York,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Janie Stewart,Alcoholic,16,13,9,144,117,27,9,August
88065566537,44104,Julio P Bryce,Male,Hempstead,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Amir Yusha,Speyburn Bradan,Alcoholic,20,17,2,40,34,6,9,August
88065566538,44044,Lyla Q Donald,Female,Brookhaven,Antone E Angel,Fenard Store,Jeremiah E Isler,Amir Yusha,Uv Blue,Alcoholic,12,9,5,60,45,15,8,Sept
88065566539,44045,Ed X Shockley,Male,Glen Cove,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,Burnett's,Alcoholic,10,7,7,70,49,21,8,Sept
88065566540,44046,Christene F Blakemore,Female,Glens Falls,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Smirnoff,Alcoholic,15,12,7,105,84,21,8,Sept
88065566541,44047,Joanna H Deforest,Female,Hornell ,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Amir Yusha,Fireball,Alcoholic,15,12,15,225,180,45,8,Sept
88065566542,44048,Tad V Laster,Male,Hudson,Antone E Angel,Fenard Store,Jeremiah E Isler,Amir Yusha,Jose Cuervo,Alcoholic,20,17,3,60,51,9,8,Sept
88065566543,44052,Mirtha X Herzig,Female,Johnstown,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,Agavales,Alcoholic,12,9,6,72,54,18,8,Sept
88065566544,44051,Taylor O Thill,Male,Kingston,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Pinnacle,Alcoholic,13,10,10,130,100,30,8,Sept
88065566545,44051,Nathan V Avendano,Male,Port Jervis,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Amir Yusha,Bacardi Rum,Alcoholic,15,12,11,165,132,33,8,Sept
88065566546,44052,Jamison U Crutchfield,Male,Kingston,Antone E Angel,Fenard Store,Jeremiah E Isler,Amir Yusha,Suedka,Alcoholic,14,11,3,42,33,9,8,Sept
88065566547,44053,Dottie D Hagaman,Female,Little Falls,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,Apple Beer,Alcoholic,30,27,1,30,27,3,8,Sept
88065566548,44054,Lynwood Q Durfee,Male,Johnstown,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Birch Beer,Alcoholic,16,13,1,16,13,3,8,Sept
88065566549,44055,Dong B Sturdevant,Male,Kingston,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Amir Yusha,Boost,Non Alcoholic,9,6,1,9,6,3,8,Sept
88065566550,44056,Mandy W Lavalley,Female,Little Falls,Antone E Angel,Fenard Store,Jeremiah E Isler,Amir Yusha,Cel Ray,Non Alcoholic,5,2,3,15,6,9,8,Sept
88065566551,44057,Kris L Bice,Male,Lockport,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,Cheerwine,Non Alcoholic,18,15,4,72,60,12,8,Sept
88065566552,44058,Windy A Dudek,Female,Long Beach,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Chicory Coffee,Non Alcoholic,10,7,5,50,35,15,8,Sept
88065566553,44062,Reinaldo G Castellanos,Male,Middletown,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Amir Yusha,Coffee Milk,Non Alcoholic,20,17,6,120,102,18,8,Sept
88065566554,44061,Astrid R Marinelli,Female,Mount,Antone E Angel,Fenard Store,Jeremiah E Isler,Amir Yusha,Date Shake,Non Alcoholic,70,67,7,490,469,21,8,Sept
88065566555,44061,Kendrick C Burchette,Male,New York,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,Dr. Enuf,Non Alcoholic,15,12,11,165,132,33,8,Sept
88065566556,44062,Kirstie W Macey,Female,Olean,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Dr. Nut,Non Alcoholic,12,9,50,600,450,150,8,Sept
88065566557,44063,Heriberto Y Starkey,Male,Peekskill,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Amir Yusha,Egg Cream,Non Alcoholic,18,15,3,54,45,9,8,Sept
88065566558,44064,Sherryl B Raker,Female,Port Jervis,Antone E Angel,Fenard Store,Jeremiah E Isler,Amir Yusha,Faygo,Non Alcoholic,23,20,7,161,140,21,8,Sept
88065566559,44065,Dion K Taylor,Male,Kingston,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,Green River,Non Alcoholic,9,6,2,18,12,6,8,Sept
88065566560,44066,Kenton Q Villalta,Male,Little Falls,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Ironport,Non Alcoholic,18,15,1,18,15,3,8,Sept
88065566561,44067,Johnie V Centers,Male,Lockport,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Amir Yusha,Oliver Cromwell,Alcoholic,52,49,6,312,294,18,8,Sept
88065566562,44068,Vasiliki E Thoman,Female,Long Beach,Antone E Angel,Fenard Store,Jeremiah E Isler,Amir Yusha,Boost,Non Alcoholic,9,6,40,360,240,120,8,Sept
88065566563,44072,Desirae D Ginn,Female,Middletown,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,Cel Ray,Non Alcoholic,5,2,10,50,20,30,8,Sept
88065566564,44071,Elroy N Kimbler,Male,Watervliet,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Degrees Vodka,Alcoholic,14,11,3,42,33,9,8,Sept
88065566565,44071,Nathan V Avendano,Male,Port Jervis,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Amir Yusha,St. Amdr Cabernet,Alcoholic,6,3,4,24,12,12,8,Sept
88065566566,44072,Jamison U Crutchfield,Male,Kingston,Antone E Angel,Fenard Store,Jeremiah E Isler,Amir Yusha,Chicory Coffee,Non Alcoholic,10,7,5,50,35,15,8,Sept
88065566567,44073,Dottie D Hagaman,Female,Little Falls,Merle N Burrus,Fenard Store,Josef I Sergent,Amir Yusha,Nake Turtle,Alcoholic,13,10,80,1040,800,240,8,Sept
88065566568,44074,Lynwood Q Durfee,Male,Johnstown,Twanna Y Manges,Fenard Store,Reatha O Hansford,Amir Yusha,Coffee Milk,Non Alcoholic,20,17,3,60,51,9,8,Sept
88065566569,44044,Dong B Sturdevant,Male,Kingston,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Gallo XO,Alcoholic,15,12,7,105,84,21,8,Sept
88065566570,44045,Mandy W Lavalley,Female,Little Falls,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Cazadores Tequila,Alcoholic,20,17,10,200,170,30,8,Sept
88065566571,44046,Kris L Bice,Male,Lockport,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Benchmark Bourbon,Alcoholic,12,9,8,96,72,24,8,Sept
88065566572,44047,Windy A Dudek,Female,Long Beach,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Janie Stewart,Alcoholic,16,13,9,144,117,27,8,Sept
88065566573,44048,Reinaldo G Castellanos,Male,Middletown,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Date Shake,Non Alcoholic,70,67,12,840,804,36,8,Sept
88065566574,44052,Astrid R Marinelli,Female,Mount,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Dr. Enuf,Non Alcoholic,15,12,5,75,60,15,8,Sept
88065566575,44051,Kendrick C Burchette,Male,New York,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Janie Stewart,Alcoholic,16,13,32,512,416,96,8,Sept
88065566576,44051,Crystal U Comes,Female,Beacon,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Speyburn Bradan,Alcoholic,20,17,7,140,119,21,8,Sept
88065566577,44052,Iliana M Fogle,Female,Choes,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Uv Blue,Alcoholic,12,9,15,180,135,45,8,Sept
88065566578,44053,Ben U Gigliotti,Male,Fulton,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Dr. Nut,Non Alcoholic,12,9,3,36,27,9,8,Sept
88065566579,44054,Theresa R Fitzmaurice,Female,Geneva,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Egg Cream,Non Alcoholic,18,15,16,288,240,48,8,Sept
88065566580,44055,Almeda M Dunford,Female,Elmira,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Burnett's,Alcoholic,10,7,10,100,70,30,8,Sept
88065566581,44056,Melida R Corle,Female,Glen Cove,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Smirnoff,Alcoholic,15,12,11,165,132,33,8,Sept
88065566582,44057,Armando H Seaborn,Male,Glens Falls,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Fireball,Alcoholic,15,12,3,45,36,9,8,Sept
88065566583,44058,Efrain L Wass,Male,Hornell ,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Faygo,Non Alcoholic,23,20,17,391,340,51,8,Sept
88065566584,44062,Edra M Guthrie,Female,Hudson,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Green River,Non Alcoholic,9,6,70,630,420,210,8,Sept
88065566585,44061,Harland S Renshaw,Male,Johnstown,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Ironport,Non Alcoholic,18,15,68,1224,1020,204,8,Sept
88065566586,44061,Leroy H Styron,Male,Kingston,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Suedka,Alcoholic,14,11,17,238,187,51,8,Sept
88065566587,44062,Maryln H Springfield,Female,Little Falls,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Apple Beer,Alcoholic,30,27,25,750,675,75,8,Sept
88065566588,44063,Elenora S Whitehill,Female,Lockport,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Birch Beer,Alcoholic,16,13,5,80,65,15,8,Sept
88065566589,44064,Izola E Ye,Female,Long Beach,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Oliver Cromwell,Alcoholic,52,49,6,312,294,18,8,Sept
88065566590,44065,Dorethea U Engram,Female,Middletown,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Degrees Vodka,Alcoholic,14,11,7,98,77,21,8,Sept
88065566591,44066,Anibal F Pieper,Male,Mount,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,St. Amdr Cabernet,Alcoholic,6,3,11,66,33,33,8,Sept
88065566592,44067,Ula W Hartl,Female,New York,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Nake Turtle,Alcoholic,13,10,18,234,180,54,8,Sept
88065566593,44068,Latanya C Law,Female,Newburgh,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Gallo XO,Alcoholic,15,12,3,45,36,9,8,Sept
88065566594,44072,Brent U Perlman,Male,Olean,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Cazadores Tequila,Alcoholic,20,17,16,320,272,48,8,Sept
88065566595,44071,Eveline B Strecker,Female,Peekskill,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Benchmark Bourbon,Alcoholic,12,9,2,24,18,6,8,Sept
88065566596,44071,Keila A Lucas,Female,Port Jervis,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Janie Stewart,Alcoholic,16,13,70,1120,910,210,8,Sept
88065566597,44072,Aliza X Sammons,Female,Poughkeepsie,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Speyburn Bradan,Alcoholic,20,17,6,120,102,18,8,Sept
88065566598,44073,Bennie E Manfredi,Male,Rye ,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Uv Blue,Alcoholic,12,9,9,108,81,27,8,Sept
88065566599,44074,Lucinda Z Borton,Female,Rome,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Burnett's,Alcoholic,10,7,10,100,70,30,8,Sept
88065566600,44075,Keila F Lofland,Female,Rochester,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Smirnoff,Alcoholic,15,12,68,1020,816,204,9,August
88065566601,44076,Royce K Goodwyn,Female,Salamanca,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Fireball,Alcoholic,15,12,4,60,48,12,9,August
88065566602,44077,Rickey I Delk,Male,Springs,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Jose Cuervo,Alcoholic,20,17,67,1340,1139,201,9,August
88065566603,44078,Delsie R Tennison,Female,Sherrill,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Agavales,Alcoholic,12,9,6,72,54,18,9,August
88065566604,44079,Jayme B Shimer,Female,Syracuse,Twanna Y Manges,Fenard Store,Reatha O Hansford,Fenad Grek,Pinnacle,Alcoholic,13,10,3,39,30,9,9,August
88065566605,44083,Gilbert M Wolfgram,Male,Troy,Reatha Q Breazeale,Fenard Store,Anitra F Dedmon,Fenad Grek,Bacardi Rum,Alcoholic,15,12,7,105,84,21,9,August
88065566606,44082,Isabella X Russell,Female,Watertown,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Suedka,Alcoholic,14,11,5,70,55,15,9,August
88065566607,44082,Rueben X Pidgeon,Male,Watervliet,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Apple Beer,Alcoholic,30,27,8,240,216,24,9,August
88065566608,44083,Raymond U Flavin,Male,Yakers,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Birch Beer,Alcoholic,16,13,9,144,117,27,9,August
88065566609,44084,Larry K Mash,Male,New York,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Boost,Non Alcoholic,9,6,2,18,12,6,9,August
88065566610,44085,Nicolle A Crothers,Female,Hempstead,Antone E Angel,Fenard Store,Jeremiah E Isler,Fenad Grek,Cel Ray,Non Alcoholic,5,2,5,25,10,15,9,August
88065566611,44086,Gustavo F Rouse,Male,Brookhaven,Merle N Burrus,Fenard Store,Josef I Sergent,Fenad Grek,Cheerwine,Non Alcoholic,18,15,7,126,105,21,9,August
