Sales ID,Sales Date,Customer Name,Gender,Stores,Sales Reps,Product,Category,Qty,Trans.Types,Price,Cost,Total Sales,COGS,Gross Profit,Week days
ID1333,13-05-2020,Carmelina R Gorrell,Male,Holbrook,Peter Pan,Court Shoes,Female Bag,2,Sales,100,90,200,180,20,Wed
ID1334,14-05-2020,Dee I Orsrni,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,1600,1590,1600,1590,10,Thu
ID1335,15-05-2020,Angeline I Fetr,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,50,45,50,45,5,Fri
ID1336,16-05-2020,Myrtle S Fiore,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,600,450,1200,900,300,Sat
ID1337,17-05-2020,Kirby Y Gamrche,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,170,150,340,300,40,Sun
ID1338,15-05-2020,Celestine E Ledrord,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,1,Sales,25,20,25,20,5,Fri
ID1339,19-05-2020,Arlene B Nelris,Male,Freeport,Farida Ibrahim,Court Shoes,Male Bags,1,Sales,6700,5000,6700,5000,1700,Tue
ID1340,20-05-2020,Lazaro X Syer,Male,Freeport,Farida Ibrahim,Brogues,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Wed
ID1341,21-05-2020,Lynne K Bohrer,Female,Freeport,Farida Ibrahim,Military Boots Women,Men Shoes,2,Sales,6700,5002,13400,10004,3396,Thu
ID1342,22-05-2020,Veda V Danrs,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,22000,20000,22000,20000,2000,Fri
ID1343,23-05-2020,Marci C Vasrallo,Female,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Returned,11000,10000,11000,10000,1000,Sat
ID1344,24-05-2020,Janna F Bibrins,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,1,Sales,8500,7600,8500,7600,900,Sun
ID1345,25-05-2020,Nila Q Chrrtien,Male,Freeport,Farida Ibrahim,Court Shoes,Men Shoes,2,Sales,8500,7600,17000,15200,1800,Mon
ID1346,26-05-2020,Alesha Z Jarroe,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,3,Sales,13200,12000,39600,36000,3600,Tue
ID1347,27-05-2020,,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,2,Sales,22000,20000,44000,40000,4000,Wed
ID1348,25-05-2020,Donella W Bodrly,Female,Freeport,Farida Ibrahim,Court Shoes,Female Bag,2,Sales,7700,7000,15400,14000,1400,Mon
ID1349,29-05-2020,Jospeh L Fulr,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,3,Sales,22000,20000,66000,60000,6000,Fri
ID1350,30-05-2020,Zina N Natron,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Sat
ID1351,31-05-2020,Agnes E Sterpe,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Sun
ID1352,01-05-2020,Lillie W Wairscott,Male,Harrison,Winner Sanda,Brogues,Female Bag,2,Sales,9950,9000,19900,18000,1900,Fri
ID1353,02-05-2020,Mary K Enrrquez,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sat
ID1354,03-05-2020,Fiona Y Negrin,Male,Freeport,Farida Ibrahim,Court Shoes,Men Shoes,4,Sales,11000,10000,44000,40000,4000,Sun
ID1355,04-05-2020,Geri H Jirrn,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,13200,12000,13200,12000,1200,Mon
ID1356,05-05-2020,Son T Mcardle,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,2,Sales,1900,1800,3800,3600,200,Tue
ID1357,06-05-2020,Rosalia O Flarin,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,200,190,400,380,20,Wed
ID1358,07-05-2020,Ja K Burrach,Male,Holbrook,Peter Pan,Brogues,Female Bag,4,Sales,2250,2200,9000,8800,200,Thu
ID1359,05-05-2020,Josef E Scarfe,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,100,90,100,90,10,Tue
ID1360,09-05-2020,Alex M Oakrey,Male,Freeport,Farida Ibrahim,Court Shoes,Female Bag,2,Sales,100,80,200,160,40,Sat
ID1361,10-05-2020,Sidney K Cher,Male,Garden City,Felex Ada,Brogues,Female Bag,2,Sales,2000,1850,4000,3700,300,Sun
ID1362,11-05-2020,Thomas V Mesrrve,Female,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,9500,8000,9500,8000,1500,Mon
ID1363,12-05-2020,Jesica D Starkpole,Female,Holbrook,Peter Pan,Court Shoes,Female Bag,1,Sales,4700,4000,4700,4000,700,Tue
ID1364,13-05-2020,Candy Y Wenrel,Female,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,400,360,800,720,80,Wed
ID1365,14-05-2020,Amanda A Edmrnson,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,100,90,200,180,20,Thu
ID1366,01-05-2020,Amee H Corrray,Male,Garden City,Felex Ada,Court Shoes,Men Shoes,1,Sales,1600,1590,1600,1590,10,Fri
ID1367,02-05-2020,Lelia D Tayror,Male,Harrison,Winner Sanda,Brogues,Women Bag,1,Sales,50,45,50,45,5,Sat
ID1368,03-05-2020,Soila G Dairre,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,600,450,1200,900,300,Sun
ID1369,04-05-2020,Al P Ricrarson,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,170,150,340,300,40,Mon
ID1370,05-05-2020,Kayleigh P Mccre,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,25,20,25,20,5,Tue
ID1371,06-05-2020,Shalanda R Mejras,Male,Garden City,Felex Ada,Military Boots Women,Female Bag,1,Sales,6700,5002,6700,5002,1698,Wed
ID1372,07-05-2020,Preston P Caprsso,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Thu
ID1373,05-05-2020,Matt Z Angrlo,Male,Holbrook,Peter Pan,Brogues,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Tue
ID1374,09-05-2020,Gregg G Sisrer,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Sat
ID1375,10-05-2020,Reatha F Gasron,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,6700,5000,6700,5000,1700,Sun
ID1376,11-05-2020,Danny H Blarsdell,Male,Garden City,Felex Ada,Brogues,Women Bag,2,Sales,6700,5001,13400,10002,3398,Mon
ID1377,12-05-2020,Susan X Forruna,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,2,Sales,6700,5002,13400,10004,3396,Tue
ID1378,13-05-2020,Veola R Trort,Male,Holbrook,Peter Pan,Court Shoes,Female Bag,1,Sales,22000,20000,22000,20000,2000,Wed
ID1379,14-05-2020,Danial X Zamrrripa,Male,Freeport,Farida Ibrahim,Brogues,Men Shoes,1,Returned,11000,10000,11000,10000,1000,Thu
ID1380,15-05-2020,Thresa A Carrballo,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,8500,7600,8500,7600,900,Fri
ID1381,16-05-2020,Stella X Antrne,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Returned,8500,7600,17000,15200,1800,Sat
ID1382,17-05-2020,Jina I Heirer,Male,Harrison,Winner Sanda,Brogues,Female Bag,3,Sales,13200,12000,39600,36000,3600,Sun
ID1383,15-05-2020,Herb B Hasring,Female,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,22000,20000,44000,40000,4000,Fri
ID1384,19-05-2020,,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID1385,20-05-2020,Julianne Z Bedrlla,Female,Freeport,Farida Ibrahim,Brogues,Men Shoes,3,Sales,22000,20000,66000,60000,6000,Wed
ID1386,21-05-2020,Melania Q Ticr,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Thu
ID1387,22-05-2020,Somer Q Dolrh,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Fri
ID1388,23-05-2020,Myron H Smarl,Male,Holbrook,Peter Pan,Brogues,Women Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID1389,24-05-2020,Golda F Clurter,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID1390,25-05-2020,Herbert T Gasrett,Female,Freeport,Farida Ibrahim,Court Shoes,Female Bag,4,Sales,11000,10000,44000,40000,4000,Mon
ID1391,26-05-2020,Clyde G Sterrns,Male,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,13200,12000,13200,12000,1200,Tue
ID1392,27-05-2020,Rosalba U Felr,Male,Harrison,Winner Sanda,Military Boots Women,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Wed
ID1393,25-05-2020,Bettyann R Gotrfried,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Mon
ID1394,29-05-2020,Lucio Q Oborle,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,4,Sales,11000,10000,44000,40000,4000,Fri
ID1395,30-05-2020,Desire Z Lecrmpte,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,13200,12000,13200,12000,1200,Sat
ID1396,31-05-2020,Adelaide O Petriford,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,9950,9000,19900,18000,1900,Sun
ID1397,01-05-2020,Leisa S Geary,Male,Harrison,Winner Sanda,Brogues,Women Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID1398,02-05-2020,Darnell Q Mckrever,Male,Holbrook,Peter Pan,Military Boots Women,Female Bag,1,Sales,11000,10000,11000,10000,1000,Sat
ID1399,03-05-2020,Corinna A Towrer,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,7700,7000,7700,7000,700,Sun
ID1400,04-05-2020,Particia U Rimrer,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,2,Sales,9950,9000,19900,18000,1900,Mon
ID1401,05-05-2020,Jermaine J Gamrons,Male,Garden City,Felex Ada,Military Boots Women,Female Bag,2,Sales,19800,18000,39600,36000,3600,Tue
ID1402,06-05-2020,Liberty X Gilrrease,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,44000,40000,44000,40000,4000,Wed
ID1403,07-05-2020,Stanford V Torrance,Male,Holbrook,Peter Pan,Brogues,Women Bag,1,Sales,22000,20000,22000,20000,2000,Thu
ID1404,05-05-2020,Damion W Whireman,Female,Freeport,Farida Ibrahim,Military Boots Women,Men Shoes,2,Sales,13000,12000,26000,24000,2000,Tue
ID1405,09-05-2020,Karlyn B Bolrz,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Sat
ID1406,10-05-2020,Van L Rutrerford,Female,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,6700,5001,6700,5001,1699,Sun
ID1407,11-05-2020,,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Mon
ID1408,12-05-2020,Jacob I Cudry,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Tue
ID1409,13-05-2020,Andra P Schrller,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,2,Sales,6700,5001,13400,10002,3398,Wed
ID1410,14-05-2020,Elouise E Fulrher,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Thu
ID1411,15-05-2020,Donnell G Golron,Female,Garden City,Felex Ada,Court Shoes,Men Shoes,4,Sales,6700,5000,26800,20000,6800,Fri
ID1412,16-05-2020,Shonna G Ederstein,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,4,Sales,6700,5000,26800,20000,6800,Sat
ID1413,17-05-2020,Miguel J Mourtain,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,4,Sales,6700,5000,26800,20000,6800,Sun
ID1414,15-05-2020,Harvey K Mccrlley,Female,Harrison,Winner Sanda,Court Shoes,Women Bag,4,Sales,6700,5000,26800,20000,6800,Fri
ID1415,19-05-2020,Hipolito I Scrrggs,Male,Holbrook,Peter Pan,Brogues,Men Shoes,4,Sales,6700,5000,26800,20000,6800,Tue
ID1416,20-05-2020,Maryam T Mearx,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,4,Sales,6700,5000,26800,20000,6800,Wed
ID1417,21-05-2020,Brian R Posrell,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,4,Sales,200,190,800,760,40,Thu
ID1418,22-05-2020,Calvin K Srora,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,2250,2200,2250,2200,50,Fri
ID1419,23-05-2020,Donte D Mcrry,Female,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,100,90,100,90,10,Sat
ID1420,24-05-2020,Thelma Q Schrchter,Male,Holbrook,Peter Pan,Brogues,Men Shoes,2,Sales,100,80,200,160,40,Sun
ID1421,25-05-2020,Jose P Geir,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,2000,1850,4000,3700,300,Mon
ID1422,26-05-2020,Carlota E Heirt,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,9500,8000,9500,8000,1500,Tue
ID1423,27-05-2020,Elnora I Spurrier,Male,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,4700,4000,4700,4000,700,Wed
ID1424,25-05-2020,Chadwick N Legrand,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,2,Sales,400,360,800,720,80,Mon
ID1425,29-05-2020,Hailey V Midrett,Male,Holbrook,Peter Pan,Court Shoes,Female Bag,2,Sales,100,90,200,180,20,Fri
ID1426,30-05-2020,Thad Y Gorrs,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,1600,1590,1600,1590,10,Sat
ID1427,31-05-2020,Loris Q Jesren,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,50,45,50,45,5,Sun
ID1428,01-05-2020,Ivory B Teerarden,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,600,450,1200,900,300,Fri
ID1429,02-05-2020,Houston B Sturkey,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,170,150,340,300,40,Sat
ID1430,03-05-2020,Abe E Betrencourt,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,1,Sales,25,20,25,20,5,Sun
ID1431,04-05-2020,Dagmar P Cosranzo,Male,Freeport,Farida Ibrahim,Court Shoes,Male Bags,1,Sales,6700,5000,6700,5000,1700,Mon
ID1432,05-05-2020,Lucien L Carrara,Male,Freeport,Farida Ibrahim,Brogues,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Tue
ID1433,06-05-2020,Dorian D Sturer,Female,Freeport,Farida Ibrahim,Military Boots Women,Men Shoes,2,Sales,6700,5002,13400,10004,3396,Wed
ID1434,07-05-2020,Norris K Yarrrough,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,22000,20000,22000,20000,2000,Thu
ID1435,05-05-2020,Allan R Gilrtrap,Female,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Returned,11000,10000,11000,10000,1000,Tue
ID1436,09-05-2020,Alfredo F Gobrr,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,1,Sales,8500,7600,8500,7600,900,Sat
ID1437,10-05-2020,Robert B Senrcal,Male,Freeport,Farida Ibrahim,Court Shoes,Men Shoes,2,Sales,8500,7600,17000,15200,1800,Sun
ID1438,11-05-2020,Rod C Piprin,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,3,Sales,13200,12000,39600,36000,3600,Mon
ID1439,12-05-2020,Luella M Sorrells,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,2,Sales,22000,20000,44000,40000,4000,Tue
ID1440,13-05-2020,Luke H Berrardi,Female,Freeport,Farida Ibrahim,Court Shoes,Female Bag,2,Sales,7700,7000,15400,14000,1400,Wed
ID1441,14-05-2020,Linnea S Becrstead,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,3,Sales,22000,20000,66000,60000,6000,Thu
ID1442,15-05-2020,Lester V Morreau,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Fri
ID1443,16-05-2020,Rufus L Janrary,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Sat
ID1444,17-05-2020,Daniel D Mccrffrey,Male,Harrison,Winner Sanda,Brogues,Female Bag,2,Sales,9950,9000,19900,18000,1900,Sun
ID1445,15-05-2020,Rachelle F Coors,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID1446,19-05-2020,Dawna P Bohran,Male,Freeport,Farida Ibrahim,Court Shoes,Men Shoes,4,Sales,11000,10000,44000,40000,4000,Tue
ID1447,20-05-2020,Dong R Sanrbria,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,13200,12000,13200,12000,1200,Wed
ID1448,21-05-2020,Neomi I Carrtens,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,2,Sales,1900,1800,3800,3600,200,Thu
ID1449,22-05-2020,Keith I Coarhman,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,200,190,400,380,20,Fri
ID1450,23-05-2020,Marcus L Sterberg,Male,Holbrook,Peter Pan,Brogues,Female Bag,4,Sales,2250,2200,9000,8800,200,Sat
ID1451,24-05-2020,Imogene X Kanrgy,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,100,90,100,90,10,Sun
ID1452,25-05-2020,Lovella K Sherran,Male,Freeport,Farida Ibrahim,Court Shoes,Female Bag,2,Sales,100,80,200,160,40,Mon
ID1453,26-05-2020,Muriel B Eudr,Male,Garden City,Felex Ada,Brogues,Female Bag,2,Sales,2000,1850,4000,3700,300,Tue
ID1454,27-05-2020,Beata N Senrer,Female,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,9500,8000,9500,8000,1500,Wed
ID1455,25-05-2020,Orval Y Kinrey,Female,Holbrook,Peter Pan,Court Shoes,Female Bag,1,Sales,4700,4000,4700,4000,700,Mon
ID1456,29-05-2020,Ursula T Mcbrayer,Female,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,400,360,800,720,80,Fri
ID1457,30-05-2020,Larhonda W Gunrher,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,100,90,200,180,20,Sat
ID1458,31-05-2020,Sharika A Giuriano,Male,Garden City,Felex Ada,Court Shoes,Men Shoes,1,Sales,1600,1590,1600,1590,10,Sun
ID1459,01-05-2020,Erich F Shurtz,Male,Harrison,Winner Sanda,Brogues,Women Bag,1,Sales,50,45,50,45,5,Fri
ID1460,02-05-2020,Edwardo X Goor,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,600,450,1200,900,300,Sat
ID1461,03-05-2020,Kaycee N Ortrz,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,170,150,340,300,40,Sun
ID1462,04-05-2020,Era Q Zazreta,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,25,20,25,20,5,Mon
ID1463,05-05-2020,Cordell P Lamrert,Male,Garden City,Felex Ada,Military Boots Women,Female Bag,1,Sales,6700,5002,6700,5002,1698,Tue
ID1464,06-05-2020,Nicolle E Walrace,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Wed
ID1465,07-05-2020,Fred W Schrab,Male,Holbrook,Peter Pan,Brogues,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Thu
ID1466,05-05-2020,Hector I Panrs,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Tue
ID1467,09-05-2020,Nathanael K Adkrnson,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,6700,5000,6700,5000,1700,Sat
ID1468,10-05-2020,,Male,Garden City,Felex Ada,Brogues,Women Bag,2,Sales,6700,5001,13400,10002,3398,Sun
ID1469,11-05-2020,Else K Watrers,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,2,Sales,6700,5002,13400,10004,3396,Mon
ID1470,12-05-2020,Vito B Eckrrt,Male,Holbrook,Peter Pan,Court Shoes,Female Bag,1,Sales,22000,20000,22000,20000,2000,Tue
ID1471,13-05-2020,Bennie X Churbley,Male,Freeport,Farida Ibrahim,Brogues,Men Shoes,1,Returned,11000,10000,11000,10000,1000,Wed
ID1472,14-05-2020,Caprice G Mcbride,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,8500,7600,8500,7600,900,Thu
ID1473,15-05-2020,Bill C Hasr,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Returned,8500,7600,17000,15200,1800,Fri
ID1474,16-05-2020,,Male,Harrison,Winner Sanda,Brogues,Female Bag,3,Sales,13200,12000,39600,36000,3600,Sat
ID1475,17-05-2020,Laine S Dolre,Female,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,22000,20000,44000,40000,4000,Sun
ID1476,15-05-2020,Isaias D Cosry,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID1477,19-05-2020,Miguel W Icerhour,Female,Freeport,Farida Ibrahim,Brogues,Men Shoes,3,Sales,22000,20000,66000,60000,6000,Tue
ID1478,20-05-2020,Stephen P Starek,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Wed
ID1479,21-05-2020,Alaine S Auzrnne,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Thu
ID1480,22-05-2020,Rolland A Lesriak,Male,Holbrook,Peter Pan,Brogues,Women Bag,2,Sales,9950,9000,19900,18000,1900,Fri
ID1481,23-05-2020,Jean V Ybarez,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sat
ID1482,24-05-2020,Sage C Burr,Female,Freeport,Farida Ibrahim,Court Shoes,Female Bag,4,Sales,11000,10000,44000,40000,4000,Sun
ID1483,25-05-2020,Krysten D Kasrner,Male,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,13200,12000,13200,12000,1200,Mon
ID1484,26-05-2020,Leo B Vitrello,Male,Harrison,Winner Sanda,Military Boots Women,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Tue
ID1485,27-05-2020,Minna C Lamrdin,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Wed
ID1486,25-05-2020,Rafael N Sair,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,4,Sales,11000,10000,44000,40000,4000,Mon
ID1487,29-05-2020,Jong V Mulroon,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,13200,12000,13200,12000,1200,Fri
ID1488,30-05-2020,Krysten L Barrey,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID1489,31-05-2020,Brendan P Taurbee,Male,Harrison,Winner Sanda,Brogues,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID1490,01-05-2020,Blaine C Pinr,Male,Holbrook,Peter Pan,Military Boots Women,Female Bag,1,Sales,11000,10000,11000,10000,1000,Fri
ID1491,02-05-2020,Antoine Y Hodrins,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,7700,7000,7700,7000,700,Sat
ID1492,03-05-2020,Virgilio R Murr,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,2,Sales,9950,9000,19900,18000,1900,Sun
ID1493,04-05-2020,Jeffery M Heirz,Male,Garden City,Felex Ada,Military Boots Women,Female Bag,2,Sales,19800,18000,39600,36000,3600,Mon
ID1494,05-05-2020,Tamala W Gayre,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,44000,40000,44000,40000,4000,Tue
ID1495,06-05-2020,Earnest P Frerricks,Male,Holbrook,Peter Pan,Brogues,Women Bag,1,Sales,22000,20000,22000,20000,2000,Wed
ID1496,07-05-2020,Karen B Dawr,Female,Freeport,Farida Ibrahim,Military Boots Women,Men Shoes,2,Sales,13000,12000,26000,24000,2000,Thu
ID1497,05-05-2020,Anton L Trarlor,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Tue
ID1498,09-05-2020,Maynard B Rusr,Female,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,6700,5001,6700,5001,1699,Sat
ID1499,10-05-2020,Mahalia E Edlrr,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Sun
ID1500,11-05-2020,Jules K Melrhor,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Mon
ID1501,12-05-2020,Tamala L Reirhard,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,2,Sales,6700,5001,13400,10002,3398,Tue
ID1502,13-05-2020,Trey B Kirrin,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Wed
ID1503,14-05-2020,Eva K Vilregas,Female,Garden City,Felex Ada,Court Shoes,Men Shoes,1,Sales,6700,5000,6700,5000,1700,Thu
ID1504,15-05-2020,Matthew F Salrman,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,1,Sales,6700,5000,6700,5000,1700,Fri
ID1505,16-05-2020,Isidro R Boering,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,6700,5000,6700,5000,1700,Sat
ID1506,17-05-2020,Ferdinand Q Bulruck,Female,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,6700,5000,6700,5000,1700,Sun
ID1507,18-05-2020,Hermelinda E Gorrs,Male,Holbrook,Peter Pan,Brogues,Men Shoes,1,Sales,6700,5000,6700,5000,1700,Mon
ID1508,19-05-2020,Candice V Minrey,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,6700,5000,6700,5000,1700,Tue
ID1509,20-05-2020,Wayne T Abbrtt,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,1,Sales,200,190,200,190,10,Wed
ID1510,21-05-2020,Concetta F Shererd,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,2250,2200,2250,2200,50,Thu
ID1511,22-05-2020,Audra D Leprge,Female,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,100,90,100,90,10,Fri
ID1512,23-05-2020,Hugo V Majrwski,Male,Holbrook,Peter Pan,Brogues,Men Shoes,2,Sales,100,80,200,160,40,Sat
ID1513,24-05-2020,Osvaldo E Heprer,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,2000,1850,4000,3700,300,Sun
ID1514,25-05-2020,Ashly R Saar,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,9500,8000,9500,8000,1500,Mon
ID1515,26-05-2020,Lavonna Y Gebr,Male,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,4700,4000,4700,4000,700,Tue
